Date,Park_Name,Is_Weekend,Is_Holiday,Ticket_Price,Base_Visitors,Max_Temp,Avg_Temp,Rainfall,Adjusted_Visitors,Adjusted_Revenue,rowid
6/20/20,Magic Kingdom,1,0,109,75122,93,81,0.25,60849,6632521,5407
6/20/20,Hollywood Studios,1,0,102,43680,93,81,0.25,35381,3608842,5408
6/20/20,Animal Kingdom,1,0,102,30065,93,81,0.25,24353,2483970,5409
6/20/20,Epcot,1,0,102,41506,93,81,0.25,33620,3429226,5410
6/20/20,Universal Studios,1,0,115,41978,93,81,0.25,34002,3910251,5411
6/20/20,Islands of Adventure,1,0,115,42822,93,81,0.25,34686,3988869,5412
6/21/20,Magic Kingdom,1,0,109,86630,94,82,0.0,77967,8498403,5413
6/21/20,Hollywood Studios,1,0,102,44989,94,82,0.0,40490,4129990,5414
6/21/20,Animal Kingdom,1,0,102,39096,94,82,0.0,35186,3589013,5415
6/21/20,Epcot,1,0,102,43226,94,82,0.0,38903,3968147,5416
6/21/20,Universal Studios,1,0,115,42394,94,82,0.0,38155,4387779,5417
6/21/20,Islands of Adventure,1,0,115,44859,94,82,0.0,40373,4642907,5418
6/22/20,Magic Kingdom,0,0,109,64149,94,84,3.02,46187,5034414,5419
6/22/20,Hollywood Studios,0,0,102,38216,94,84,3.02,27516,2806583,5420
6/22/20,Animal Kingdom,0,0,102,29038,94,84,3.02,20907,2132551,5421
6/22/20,Epcot,0,0,102,28540,94,84,3.02,20549,2095978,5422
6/22/20,Universal Studios,0,0,115,41433,94,84,3.02,29832,3430652,5423
6/22/20,Islands of Adventure,0,0,115,28721,94,84,3.02,20679,2378099,5424
6/23/20,Magic Kingdom,0,0,109,61247,93,81,0.01,49610,5407498,5425
6/23/20,Hollywood Studios,0,0,102,38096,93,81,0.01,30858,3147492,5426
6/23/20,Animal Kingdom,0,0,102,31817,93,81,0.01,25772,2628721,5427
6/23/20,Epcot,0,0,102,26195,93,81,0.01,21218,2164231,5428
6/23/20,Universal Studios,0,0,115,43900,93,81,0.01,35559,4089285,5429
6/23/20,Islands of Adventure,0,0,115,28915,93,81,0.01,23421,2693432,5430
6/24/20,Magic Kingdom,0,0,109,62165,94,84,0.0,55949,6098387,5431
6/24/20,Hollywood Studios,0,0,102,30156,94,84,0.0,27140,2768321,5432
6/24/20,Animal Kingdom,0,0,102,28019,94,84,0.0,25217,2572144,5433
6/24/20,Epcot,0,0,102,26652,94,84,0.0,23987,2446654,5434
6/24/20,Universal Studios,0,0,115,36183,94,84,0.0,32565,3744941,5435
6/24/20,Islands of Adventure,0,0,115,38396,94,84,0.0,34556,3973986,5436
6/25/20,Magic Kingdom,0,0,109,61974,97,85,0.0,55777,6079649,5437
6/25/20,Hollywood Studios,0,0,102,34705,97,85,0.0,31235,3185919,5438
6/25/20,Animal Kingdom,0,0,102,33557,97,85,0.0,30201,3080533,5439
6/25/20,Epcot,0,0,102,27464,97,85,0.0,24718,2521195,5440
6/25/20,Universal Studios,0,0,115,43080,97,85,0.0,38772,4458780,5441
6/25/20,Islands of Adventure,0,0,115,30305,97,85,0.0,27275,3136568,5442
6/26/20,Magic Kingdom,0,0,109,63750,96,85,0.0,57375,6253875,5443
6/26/20,Hollywood Studios,0,0,102,34281,96,85,0.0,30853,3146996,5444
6/26/20,Animal Kingdom,0,0,102,26313,96,85,0.0,23682,2415533,5445
6/26/20,Epcot,0,0,102,26081,96,85,0.0,23473,2394236,5446
6/26/20,Universal Studios,0,0,115,40086,96,85,0.0,36077,4148901,5447
6/26/20,Islands of Adventure,0,0,115,38795,96,85,0.0,34916,4015283,5448
6/27/20,Magic Kingdom,1,0,109,85851,95,85,0.0,77266,8421983,5449
6/27/20,Hollywood Studios,1,0,102,39252,95,85,0.0,35327,3603334,5450
6/27/20,Animal Kingdom,1,0,102,32690,95,85,0.0,29421,3000942,5451
6/27/20,Epcot,1,0,102,39743,95,85,0.0,35769,3648407,5452
6/27/20,Universal Studios,1,0,115,54283,95,85,0.0,48855,5618291,5453
6/27/20,Islands of Adventure,1,0,115,38363,95,85,0.0,34527,3970571,5454
6/28/20,Magic Kingdom,1,0,109,80627,95,85,0.0,72564,7909509,5455
6/28/20,Hollywood Studios,1,0,102,40238,95,85,0.0,36214,3693848,5456
6/28/20,Animal Kingdom,1,0,102,30893,95,85,0.0,27804,2835977,5457
6/28/20,Epcot,1,0,102,40623,95,85,0.0,36561,3729191,5458
6/28/20,Universal Studios,1,0,115,54595,95,85,0.0,49136,5650583,5459
6/28/20,Islands of Adventure,1,0,115,44329,95,85,0.0,39896,4588052,5460
6/29/20,Magic Kingdom,0,0,109,63881,97,86,0.0,57493,6266726,5461
6/29/20,Hollywood Studios,0,0,102,30246,97,86,0.0,27221,2776583,5462
6/29/20,Animal Kingdom,0,0,102,29397,97,86,0.0,26457,2698645,5463
6/29/20,Epcot,0,0,102,26561,97,86,0.0,23905,2438300,5464
6/29/20,Universal Studios,0,0,115,35078,97,86,0.0,31570,3630573,5465
6/29/20,Islands of Adventure,0,0,115,32279,97,86,0.0,29051,3340877,5466
6/30/20,Magic Kingdom,0,0,109,60711,96,86,0.0,54640,5955749,5467
6/30/20,Hollywood Studios,0,0,102,30949,96,86,0.0,27854,2841118,5468
6/30/20,Animal Kingdom,0,0,102,26931,96,86,0.0,24238,2472266,5469
6/30/20,Epcot,0,0,102,28832,96,86,0.0,25949,2646778,5470
6/30/20,Universal Studios,0,0,115,41035,96,86,0.0,36932,4247123,5471
6/30/20,Islands of Adventure,0,0,115,34276,96,86,0.0,30848,3547566,5472
7/1/20,Magic Kingdom,0,0,109,64521,95,83,0.29,52262,5696559,5473
7/1/20,Hollywood Studios,0,0,102,35269,95,83,0.29,28568,2913925,5474
7/1/20,Animal Kingdom,0,0,102,26617,95,83,0.29,21560,2199097,5475
7/1/20,Epcot,0,0,102,26542,95,83,0.29,21499,2192900,5476
7/1/20,Universal Studios,0,0,115,35633,95,83,0.29,28863,3319214,5477
7/1/20,Islands of Adventure,0,0,115,30623,95,83,0.29,24805,2852532,5478
7/2/20,Magic Kingdom,0,0,109,60408,93,81,0.73,43494,4740820,5479
7/2/20,Hollywood Studios,0,0,102,34456,93,81,0.73,24808,2530449,5480
7/2/20,Animal Kingdom,0,0,102,32315,93,81,0.73,23267,2373214,5481
7/2/20,Epcot,0,0,102,26640,93,81,0.73,19181,1956442,5482
7/2/20,Universal Studios,0,0,115,43953,93,81,0.73,31646,3639308,5483
7/2/20,Islands of Adventure,0,0,115,29093,93,81,0.73,20947,2408900,5484
7/3/20,Magic Kingdom,0,0,109,63555,90,82,0.16,51480,5611271,5485
7/3/20,Hollywood Studios,0,0,102,35333,90,82,0.16,28620,2919212,5486
7/3/20,Animal Kingdom,0,0,102,31085,90,82,0.16,25179,2568243,5487
7/3/20,Epcot,0,0,102,26270,90,82,0.16,21279,2170427,5488
7/3/20,Universal Studios,0,0,115,43704,90,82,0.16,35400,4071028,5489
7/3/20,Islands of Adventure,0,0,115,29457,90,82,0.16,23860,2743920,5490
7/4/20,Magic Kingdom,1,1,129,85560,93,81,0.39,69304,8940164,5491
7/4/20,Hollywood Studios,1,1,122,36439,93,81,0.39,29516,3600902,5492
7/4/20,Animal Kingdom,1,1,122,35890,93,81,0.39,29071,3546650,5493
7/4/20,Epcot,1,1,122,40484,93,81,0.39,32792,4000629,5494
7/4/20,Universal Studios,1,1,124,47639,93,81,0.39,38588,4784861,5495
7/4/20,Islands of Adventure,1,1,124,36256,93,81,0.39,29367,3641553,5496
7/5/20,Magic Kingdom,1,0,109,79634,91,78,0.44,64504,7030886,5497
7/5/20,Hollywood Studios,1,0,102,42436,91,78,0.44,34373,3506062,5498
7/5/20,Animal Kingdom,1,0,102,34658,91,78,0.44,28073,2863444,5499
7/5/20,Epcot,1,0,102,35130,91,78,0.44,28455,2902441,5500
7/5/20,Universal Studios,1,0,115,41188,91,78,0.44,33362,3836662,5501
7/5/20,Islands of Adventure,1,0,115,42710,91,78,0.44,34595,3978437,5502
7/6/20,Magic Kingdom,0,0,109,63784,92,79,0.36,51665,5631489,5503
7/6/20,Hollywood Studios,0,0,102,35738,92,79,0.36,28948,2952674,5504
7/6/20,Animal Kingdom,0,0,102,29299,92,79,0.36,23732,2420683,5505
7/6/20,Epcot,0,0,102,25014,92,79,0.36,20261,2066657,5506
7/6/20,Universal Studios,0,0,115,41224,92,79,0.36,33391,3840016,5507
7/6/20,Islands of Adventure,0,0,115,32458,92,79,0.36,26291,3023463,5508
7/7/20,Magic Kingdom,0,0,109,63324,91,79,0.02,51292,5590876,5509
7/7/20,Hollywood Studios,0,0,102,34275,91,79,0.02,27763,2831801,5510
7/7/20,Animal Kingdom,0,0,102,34128,91,79,0.02,27644,2819655,5511
7/7/20,Epcot,0,0,102,26130,91,79,0.02,21165,2158861,5512
7/7/20,Universal Studios,0,0,115,39906,91,79,0.02,32324,3717244,5513
7/7/20,Islands of Adventure,0,0,115,31575,91,79,0.02,25576,2941211,5514
7/8/20,Magic Kingdom,0,0,109,60486,89,80,0.39,48994,5340309,5515
7/8/20,Hollywood Studios,0,0,102,34169,89,80,0.39,27677,2823043,5516
7/8/20,Animal Kingdom,0,0,102,33012,89,80,0.39,26740,2727451,5517
7/8/20,Epcot,0,0,102,25089,89,80,0.39,20322,2072853,5518
7/8/20,Universal Studios,0,0,115,38164,89,80,0.39,30913,3554977,5519
7/8/20,Islands of Adventure,0,0,115,34955,89,80,0.39,28314,3256058,5520
7/9/20,Magic Kingdom,0,0,109,63510,94,84,0.03,51443,5607298,5521
7/9/20,Hollywood Studios,0,0,102,32094,94,84,0.03,25996,2651606,5522
7/9/20,Animal Kingdom,0,0,102,33098,94,84,0.03,26809,2734557,5523
7/9/20,Epcot,0,0,102,28672,94,84,0.03,23224,2368881,5524
7/9/20,Universal Studios,0,0,115,36782,94,84,0.03,29793,3426243,5525
7/9/20,Islands of Adventure,0,0,115,37355,94,84,0.03,30258,3479618,5526
7/10/20,Magic Kingdom,0,0,109,63419,93,84,0.74,45662,4977123,5527
7/10/20,Hollywood Studios,0,0,102,37213,93,84,0.74,26793,2732923,5528
7/10/20,Animal Kingdom,0,0,102,25663,93,84,0.74,18477,1884691,5529
7/10/20,Epcot,0,0,102,29784,93,84,0.74,21444,2187337,5530
7/10/20,Universal Studios,0,0,115,40672,93,84,0.74,29284,3367642,5531
7/10/20,Islands of Adventure,0,0,115,31203,93,84,0.74,22466,2583608,5532
7/11/20,Magic Kingdom,1,0,109,85205,91,81,0.29,69016,7522749,5533
7/11/20,Hollywood Studios,1,0,102,41188,91,81,0.29,33362,3402953,5534
7/11/20,Animal Kingdom,1,0,102,32890,91,81,0.29,26641,2717372,5535
7/11/20,Epcot,1,0,102,38513,91,81,0.29,31196,3181944,5536
7/11/20,Universal Studios,1,0,115,44282,91,81,0.29,35868,4124868,5537
7/11/20,Islands of Adventure,1,0,115,36996,91,81,0.29,29967,3446177,5538
7/12/20,Magic Kingdom,1,0,109,88683,95,82,0.0,79815,8699802,5539
7/12/20,Hollywood Studios,1,0,102,37272,95,82,0.0,33545,3421570,5540
7/12/20,Animal Kingdom,1,0,102,31768,95,82,0.0,28591,2916302,5541
7/12/20,Epcot,1,0,102,37622,95,82,0.0,33860,3453700,5542
7/12/20,Universal Studios,1,0,115,46079,95,82,0.0,41471,4769177,5543
7/12/20,Islands of Adventure,1,0,115,37842,95,82,0.0,34058,3916647,5544
7/13/20,Magic Kingdom,0,0,109,61603,96,84,0.0,55443,6043254,5545
7/13/20,Hollywood Studios,0,0,102,37016,96,84,0.0,33314,3398069,5546
7/13/20,Animal Kingdom,0,0,102,25885,96,84,0.0,23297,2376243,5547
7/13/20,Epcot,0,0,102,27274,96,84,0.0,24547,2503753,5548
7/13/20,Universal Studios,0,0,115,35258,96,84,0.0,31732,3649203,5549
7/13/20,Islands of Adventure,0,0,115,27523,96,84,0.0,24771,2848631,5550
7/14/20,Magic Kingdom,0,0,109,64523,94,86,1.62,46457,5063765,5551
7/14/20,Hollywood Studios,0,0,102,34940,94,86,1.62,25157,2565994,5552
7/14/20,Animal Kingdom,0,0,102,27577,94,86,1.62,19855,2025255,5553
7/14/20,Epcot,0,0,102,29335,94,86,1.62,21121,2154362,5554
7/14/20,Universal Studios,0,0,115,44819,94,86,1.62,32270,3711013,5555
7/14/20,Islands of Adventure,0,0,115,31497,94,86,1.62,22678,2607952,5556
7/15/20,Magic Kingdom,0,0,109,62084,95,82,0.31,50288,5481396,5557
7/15/20,Hollywood Studios,0,0,102,32085,95,82,0.31,25989,2650863,5558
7/15/20,Animal Kingdom,0,0,102,30378,95,82,0.31,24606,2509830,5559
7/15/20,Epcot,0,0,102,29686,95,82,0.31,24046,2452657,5560
7/15/20,Universal Studios,0,0,115,37775,95,82,0.31,30598,3518741,5561
7/15/20,Islands of Adventure,0,0,115,26308,95,82,0.31,21309,2450590,5562
7/16/20,Magic Kingdom,0,0,109,63052,92,82,0.0,56747,6185401,5563
7/16/20,Hollywood Studios,0,0,102,32363,92,82,0.0,29127,2970923,5564
7/16/20,Animal Kingdom,0,0,102,34558,92,82,0.0,31102,3172424,5565
7/16/20,Epcot,0,0,102,26972,92,82,0.0,24275,2476030,5566
7/16/20,Universal Studios,0,0,115,41054,92,82,0.0,36949,4249089,5567
7/16/20,Islands of Adventure,0,0,115,31134,92,82,0.0,28021,3222369,5568
7/17/20,Magic Kingdom,0,0,109,64679,93,84,0.0,58211,6345010,5569
7/17/20,Hollywood Studios,0,0,102,39592,93,84,0.0,35633,3634546,5570
7/17/20,Animal Kingdom,0,0,102,32431,93,84,0.0,29188,2977166,5571
7/17/20,Epcot,0,0,102,28150,93,84,0.0,25335,2584170,5572
7/17/20,Universal Studios,0,0,115,38508,93,84,0.0,34657,3985578,5573
7/17/20,Islands of Adventure,0,0,115,26084,93,84,0.0,23476,2699694,5574
7/18/20,Magic Kingdom,1,0,109,83836,93,83,0.0,75452,8224312,5575
7/18/20,Hollywood Studios,1,0,102,39583,93,83,0.0,35625,3633719,5576
7/18/20,Animal Kingdom,1,0,102,35371,93,83,0.0,31834,3247058,5577
7/18/20,Epcot,1,0,102,42169,93,83,0.0,37952,3871114,5578
7/18/20,Universal Studios,1,0,115,41174,93,83,0.0,37057,4261509,5579
7/18/20,Islands of Adventure,1,0,115,37053,93,83,0.0,33348,3834986,5580
7/19/20,Magic Kingdom,1,0,109,89311,93,84,0.0,80380,8761409,5581
7/19/20,Hollywood Studios,1,0,102,41110,93,84,0.0,36999,3773898,5582
7/19/20,Animal Kingdom,1,0,102,32162,93,84,0.0,28946,2952472,5583
7/19/20,Epcot,1,0,102,44925,93,84,0.0,40433,4124115,5584
7/19/20,Universal Studios,1,0,115,41067,93,84,0.0,36960,4250435,5585
7/19/20,Islands of Adventure,1,0,115,43120,93,84,0.0,38808,4462920,5586
7/20/20,Magic Kingdom,0,0,109,64992,89,82,0.12,52644,5738144,5587
7/20/20,Hollywood Studios,0,0,102,33397,89,82,0.12,27052,2759260,5588
7/20/20,Animal Kingdom,0,0,102,25265,89,82,0.12,20465,2087394,5589
7/20/20,Epcot,0,0,102,27176,89,82,0.12,22013,2245281,5590
7/20/20,Universal Studios,0,0,115,37881,89,82,0.12,30684,3528615,5591
7/20/20,Islands of Adventure,0,0,115,26601,89,82,0.12,21547,2477883,5592
7/21/20,Magic Kingdom,0,0,109,60455,91,83,0.17,48969,5337572,5593
7/21/20,Hollywood Studios,0,0,102,38312,91,83,0.17,31033,3165337,5594
7/21/20,Animal Kingdom,0,0,102,25311,91,83,0.17,20502,2091195,5595
7/21/20,Epcot,0,0,102,28387,91,83,0.17,22993,2345334,5596
7/21/20,Universal Studios,0,0,115,35982,91,83,0.17,29145,3351723,5597
7/21/20,Islands of Adventure,0,0,115,32293,91,83,0.17,26157,3008093,5598
7/22/20,Magic Kingdom,0,0,109,60698,89,81,0.08,49165,5359026,5599
7/22/20,Hollywood Studios,0,0,102,38000,89,81,0.08,30780,3139560,5600
7/22/20,Animal Kingdom,0,0,102,33924,89,81,0.08,27478,2802801,5601
7/22/20,Epcot,0,0,102,26515,89,81,0.08,21477,2190669,5602
7/22/20,Universal Studios,0,0,115,39009,89,81,0.08,31597,3633688,5603
7/22/20,Islands of Adventure,0,0,115,36547,89,81,0.08,29603,3404353,5604
7/23/20,Magic Kingdom,0,0,109,61282,86,80,0.49,49638,5410588,5605
7/23/20,Hollywood Studios,0,0,102,34243,86,80,0.49,27737,2829157,5606
7/23/20,Animal Kingdom,0,0,102,29927,86,80,0.49,24241,2472569,5607
7/23/20,Epcot,0,0,102,26539,86,80,0.49,21497,2192652,5608
7/23/20,Universal Studios,0,0,115,43662,86,80,0.49,35366,4067115,5609
7/23/20,Islands of Adventure,0,0,115,28451,86,80,0.49,23045,2650211,5610
7/24/20,Magic Kingdom,0,0,109,61600,91,81,0.0,55440,6042960,5611
7/24/20,Hollywood Studios,0,0,102,33307,91,81,0.0,29976,3057583,5612
7/24/20,Animal Kingdom,0,0,102,28276,91,81,0.0,25448,2595737,5613
7/24/20,Epcot,0,0,102,28079,91,81,0.0,25271,2577652,5614
7/24/20,Universal Studios,0,0,115,39474,91,81,0.0,35527,4085559,5615
7/24/20,Islands of Adventure,0,0,115,25619,91,81,0.0,23057,2651567,5616
7/25/20,Magic Kingdom,1,0,109,85652,92,83,0.0,77087,8402461,5617
7/25/20,Hollywood Studios,1,0,102,44484,92,83,0.0,40036,4083631,5618
7/25/20,Animal Kingdom,1,0,102,39254,92,83,0.0,35329,3603517,5619
7/25/20,Epcot,1,0,102,41699,92,83,0.0,37529,3827968,5620
7/25/20,Universal Studios,1,0,115,49295,92,83,0.0,44366,5102033,5621
7/25/20,Islands of Adventure,1,0,115,42622,92,83,0.0,38360,4411377,5622
7/26/20,Magic Kingdom,1,0,109,79986,92,83,0.0,71987,7846627,5623
7/26/20,Hollywood Studios,1,0,102,36243,92,83,0.0,32619,3327107,5624
7/26/20,Animal Kingdom,1,0,102,33382,92,83,0.0,30044,3064468,5625
7/26/20,Epcot,1,0,102,35810,92,83,0.0,32229,3287358,5626
7/26/20,Universal Studios,1,0,115,41840,92,83,0.0,37656,4330440,5627
7/26/20,Islands of Adventure,1,0,115,39738,92,83,0.0,35764,4112883,5628
7/27/20,Magic Kingdom,0,0,109,63572,93,80,0.22,51493,5612772,5629
7/27/20,Hollywood Studios,0,0,102,30443,93,80,0.22,24659,2515201,5630
7/27/20,Animal Kingdom,0,0,102,29336,93,80,0.22,23762,2423740,5631
7/27/20,Epcot,0,0,102,29746,93,80,0.22,24094,2457615,5632
7/27/20,Universal Studios,0,0,115,44550,93,80,0.22,36086,4149833,5633
7/27/20,Islands of Adventure,0,0,115,30312,93,80,0.22,24553,2823563,5634
7/28/20,Magic Kingdom,0,0,109,62522,89,78,0.11,50643,5520067,5635
7/28/20,Hollywood Studios,0,0,102,32406,89,78,0.11,26249,2677384,5636
7/28/20,Animal Kingdom,0,0,102,26281,89,78,0.11,21288,2171336,5637
7/28/20,Epcot,0,0,102,29283,89,78,0.11,23719,2419361,5638
7/28/20,Universal Studios,0,0,115,42934,89,78,0.11,34777,3999302,5639
7/28/20,Islands of Adventure,0,0,115,28846,89,78,0.11,23365,2687005,5640
7/29/20,Magic Kingdom,0,0,109,60190,92,80,0.22,48754,5314175,5641
7/29/20,Hollywood Studios,0,0,102,38706,92,80,0.22,31352,3197890,5642
7/29/20,Animal Kingdom,0,0,102,30245,92,80,0.22,24498,2498842,5643
7/29/20,Epcot,0,0,102,25882,92,80,0.22,20964,2138371,5644
7/29/20,Universal Studios,0,0,115,36923,92,80,0.22,29908,3439377,5645
7/29/20,Islands of Adventure,0,0,115,32819,92,80,0.22,26583,3057090,5646
7/30/20,Magic Kingdom,0,0,109,61223,94,82,0.01,49591,5405379,5647
7/30/20,Hollywood Studios,0,0,102,36465,94,82,0.01,29537,3012738,5648
7/30/20,Animal Kingdom,0,0,102,34937,94,82,0.01,28299,2886495,5649
7/30/20,Epcot,0,0,102,28257,94,82,0.01,22888,2334593,5650
7/30/20,Universal Studios,0,0,115,39480,94,82,0.01,31979,3677562,5651
7/30/20,Islands of Adventure,0,0,115,29672,94,82,0.01,24034,2763947,5652
7/31/20,Magic Kingdom,0,0,109,62248,94,83,0.0,56023,6106529,5653
7/31/20,Hollywood Studios,0,0,102,38365,94,83,0.0,34529,3521907,5654
7/31/20,Animal Kingdom,0,0,102,29669,94,83,0.0,26702,2723614,5655
7/31/20,Epcot,0,0,102,25772,94,83,0.0,23195,2365870,5656
7/31/20,Universal Studios,0,0,115,35672,94,83,0.0,32105,3692052,5657
7/31/20,Islands of Adventure,0,0,115,26168,94,83,0.0,23551,2708388,5658
8/1/20,Magic Kingdom,1,0,109,89893,94,85,0.0,80904,8818503,5659
8/1/20,Hollywood Studios,1,0,102,40813,94,85,0.0,36732,3746633,5660
8/1/20,Animal Kingdom,1,0,102,36271,94,85,0.0,32644,3329678,5661
8/1/20,Epcot,1,0,102,36476,94,85,0.0,32828,3348497,5662
8/1/20,Universal Studios,1,0,115,41259,94,85,0.0,37133,4270307,5663
8/1/20,Islands of Adventure,1,0,115,42132,94,85,0.0,37919,4360662,5664
8/2/20,Magic Kingdom,1,0,109,75106,88,83,0.08,60836,6631109,5665
8/2/20,Hollywood Studios,1,0,102,35275,88,83,0.08,28573,2914421,5666
8/2/20,Animal Kingdom,1,0,102,35040,88,83,0.08,28382,2895005,5667
8/2/20,Epcot,1,0,102,40928,88,83,0.08,33152,3381471,5668
8/2/20,Universal Studios,1,0,115,41430,88,83,0.08,33558,3859205,5669
8/2/20,Islands of Adventure,1,0,115,35300,88,83,0.08,28593,3288195,5670
8/3/20,Magic Kingdom,0,0,109,62012,94,84,0.0,55811,6083377,5671
8/3/20,Hollywood Studios,0,0,102,34253,94,84,0.0,30828,3144425,5672
8/3/20,Animal Kingdom,0,0,102,29904,94,84,0.0,26914,2745187,5673
8/3/20,Epcot,0,0,102,28914,94,84,0.0,26023,2654305,5674
8/3/20,Universal Studios,0,0,115,44423,94,84,0.0,39981,4597781,5675
8/3/20,Islands of Adventure,0,0,115,29591,94,84,0.0,26632,3062669,5676
8/4/20,Magic Kingdom,0,0,109,61315,93,85,0.53,44147,4812001,5677
8/4/20,Hollywood Studios,0,0,102,33593,93,85,0.53,24187,2467070,5678
8/4/20,Animal Kingdom,0,0,102,31233,93,85,0.53,22488,2293752,5679
8/4/20,Epcot,0,0,102,28765,93,85,0.53,20711,2112502,5680
8/4/20,Universal Studios,0,0,115,40919,93,85,0.53,29462,3388093,5681
8/4/20,Islands of Adventure,0,0,115,38670,93,85,0.53,27842,3201876,5682
8/5/20,Magic Kingdom,0,0,109,60491,92,79,1.14,43554,4747334,5683
8/5/20,Hollywood Studios,0,0,102,30043,92,79,1.14,21631,2206358,5684
8/5/20,Animal Kingdom,0,0,102,31562,92,79,1.14,22725,2317913,5685
8/5/20,Epcot,0,0,102,28392,92,79,1.14,20442,2085108,5686
8/5/20,Universal Studios,0,0,115,43823,92,79,1.14,31553,3628544,5687
8/5/20,Islands of Adventure,0,0,115,26625,92,79,1.14,19170,2204550,5688
8/6/20,Magic Kingdom,0,0,109,64356,93,82,0.97,46336,5050659,5689
8/6/20,Hollywood Studios,0,0,102,36679,93,82,0.97,26409,2693706,5690
8/6/20,Animal Kingdom,0,0,102,33588,93,82,0.97,24183,2466703,5691
8/6/20,Epcot,0,0,102,26822,93,82,0.97,19312,1969808,5692
8/6/20,Universal Studios,0,0,115,35651,93,82,0.97,25669,2951903,5693
8/6/20,Islands of Adventure,0,0,115,37091,93,82,0.97,26706,3071135,5694
8/7/20,Magic Kingdom,0,0,109,60429,94,81,0.0,54386,5928085,5695
8/7/20,Hollywood Studios,0,0,102,34551,94,81,0.0,31096,3171782,5696
8/7/20,Animal Kingdom,0,0,102,26892,94,81,0.0,24203,2468686,5697
8/7/20,Epcot,0,0,102,26667,94,81,0.0,24000,2448031,5698
8/7/20,Universal Studios,0,0,115,37609,94,81,0.0,33848,3892532,5699
8/7/20,Islands of Adventure,0,0,115,30462,94,81,0.0,27416,3152817,5700
8/8/20,Magic Kingdom,1,0,109,76660,95,82,0.0,68994,7520346,5701
8/8/20,Hollywood Studios,1,0,102,39103,95,82,0.0,35193,3589655,5702
8/8/20,Animal Kingdom,1,0,102,34506,95,82,0.0,31055,3167651,5703
8/8/20,Epcot,1,0,102,35290,95,82,0.0,31761,3239622,5704
8/8/20,Universal Studios,1,0,115,54881,95,82,0.0,49393,5680184,5705
8/8/20,Islands of Adventure,1,0,115,36425,95,82,0.0,32783,3769988,5706
8/9/20,Magic Kingdom,1,0,109,84488,95,85,1.34,60831,6630618,5707
8/9/20,Hollywood Studios,1,0,102,38787,95,85,1.34,27927,2848517,5708
8/9/20,Animal Kingdom,1,0,102,30999,95,85,1.34,22319,2276567,5709
8/9/20,Epcot,1,0,102,39718,95,85,1.34,28597,2916890,5710
8/9/20,Universal Studios,1,0,115,47617,95,85,1.34,34284,3942688,5711
8/9/20,Islands of Adventure,1,0,115,35135,95,85,1.34,25297,2909178,5712
8/10/20,Magic Kingdom,0,0,109,60006,94,83,0.0,54005,5886589,5713
8/10/20,Hollywood Studios,0,0,102,30996,94,83,0.0,27896,2845433,5714
8/10/20,Animal Kingdom,0,0,102,32576,94,83,0.0,29318,2990477,5715
8/10/20,Epcot,0,0,102,26850,94,83,0.0,24165,2464830,5716
8/10/20,Universal Studios,0,0,115,43110,94,83,0.0,38799,4461885,5717
8/10/20,Islands of Adventure,0,0,115,29380,94,83,0.0,26442,3040830,5718
8/11/20,Magic Kingdom,0,0,109,60819,95,83,0.0,54737,5966344,5719
8/11/20,Hollywood Studios,0,0,102,32352,95,83,0.0,29117,2969914,5720
8/11/20,Animal Kingdom,0,0,102,28453,95,83,0.0,25608,2611985,5721
8/11/20,Epcot,0,0,102,27496,95,83,0.0,24746,2524133,5722
8/11/20,Universal Studios,0,0,115,44143,95,83,0.0,39729,4568801,5723
8/11/20,Islands of Adventure,0,0,115,34432,95,83,0.0,30989,3563712,5724
8/12/20,Magic Kingdom,0,0,109,64019,92,81,0.12,51855,5652238,5725
8/12/20,Hollywood Studios,0,0,102,34463,92,81,0.12,27915,2847333,5726
8/12/20,Animal Kingdom,0,0,102,28275,92,81,0.12,22903,2336081,5727
8/12/20,Epcot,0,0,102,29471,92,81,0.12,23872,2434894,5728
8/12/20,Universal Studios,0,0,115,35566,92,81,0.12,28808,3312973,5729
8/12/20,Islands of Adventure,0,0,115,25487,92,81,0.12,20644,2374114,5730
8/13/20,Magic Kingdom,0,0,109,64814,93,83,0.19,52499,5722428,5731
8/13/20,Hollywood Studios,0,0,102,34412,93,83,0.19,27874,2843119,5732
8/13/20,Animal Kingdom,0,0,102,29128,93,83,0.19,23594,2406555,5733
8/13/20,Epcot,0,0,102,26033,93,83,0.19,21087,2150846,5734
